date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-15,Rumah Second,2600.0,3,75,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,13000.0,4,523,800,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-15,Rumah Second,3800.0,5,107,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,4900.0,4,120,160,SHM,Cengkareng,Kota Jakarta Barat
2024-11-15,Rumah Second,5000.0,3,121,304,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,4900.0,4,180,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-15,Rumah Second,888.0,3,63,84,SHM,Ciracas,Kota Jakarta Timur
2024-11-15,Rumah Second,8500.0,4,264,400,SHM,Kalideres,Kota Jakarta Barat
2024-11-15,Rumah Second,2500.0,4,114,228,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,7000.0,5,220,502,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-15,Rumah Second,380.0,1,36,36,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-15,Rumah Second,4500.0,5,180,160,SHM,Tebet,Kota Jakarta Selatan
2024-11-15,Rumah Second,2700.0,5,132,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-15,Rumah Second,3700.0,5,168,268,SHM,Cilandak,Kota Jakarta Selatan
2024-11-15,Rumah Second,2900.0,3,75,220,SHM,Penjaringan,Kota Jakarta Utara
2024-11-15,Rumah Second,5500.0,4,360,108,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-15,Rumah Second,8199.999999999998,5,408,400,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-15,Rumah Second,10000.0,6,479,420,HGB,Pesanggrahan,Kota Jakarta Selatan
2024-11-15,Rumah Second,1800.0,4,90,180,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,5000.0,6,180,240,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-15,Rumah Second,1400.0,3,92,160,SHM,Cipayung,Kota Jakarta Timur
2024-11-15,Rumah Second,33.0,2,56,46,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,2500.0,2,165,70,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,4700.0,3,220,185,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,3800.0,5,216,290,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,1700.0,2,76,150,SHM,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,3400.0,4,100,135,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,9800.0,6,377,450,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,3900.0,4,145,260,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,1700.0,3,80,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1300.0,4,85,107,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,8600.0,6,320,360,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,2100.0,3,106,68,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-14,Rumah Second,5500.0,3,400,275,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,30000.0,6,420,800,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,2400.0,3,151,225,SHM,Cilincing,Kota Jakarta Utara
2024-11-14,Rumah Second,3900.0,3,154,231,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,23000.0,6,700,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,6000.0,4,200,300,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,6800.0,4,320,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,1500.0,3,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,15500.0,5,350,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-14,Rumah Second,11000.0,10,264,400,HGB,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-14,Rumah Second,1400.0,2,90,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,25100.0,3,644,300,HGB,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,2900.0,5,207,330,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,10000.0,7,325,550,SHM,Tebet,Kota Jakarta Selatan
2024-11-14,Rumah Second,5800.0,4,250,499,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,3200.0,3,180,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,2800.0,6,105,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1000.0,2,45,72,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-14,Rumah Second,13900.0,4,307,432,SHM,Tebet,Kota Jakarta Selatan
2024-11-14,Rumah Second,6500.0,4,260,160,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,12900.0,3,404,350,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,1400.0,2,90,65,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1100.0,3,55,70,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,5800.0,4,126,126,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-14,Rumah Second,2400.0,3,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,2800.0,5,81,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,2600.0,4,97,137,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,3400.0,4,272,136,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,1500.0,3,75,75,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,3700.0,4,211,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,1500.0,2,64,120,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,5000.0,6,109,260,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-14,Rumah Second,2600.0,5,81,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1900.0,3,56,106,HGB,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,2900.0,4,90,180,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,3000.0,4,230,150,HGB,Sawah Besar,Kota Jakarta Pusat
2024-11-14,Rumah Second,3500.0,3,102,234,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,3000.0,3,144,144,HGB,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,6400.0,4,410,246,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,10000.0,4,225,500,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,5000.0,4,121,304,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,9000.0,3,650,150,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,12500.0,38,174,600,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,1400.0,2,90,90,HGB,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,795.0,2,44,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,2500.0,4,120,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,7500.0,26,100,375,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,6500.0,3,268,150,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,1300.0,2,90,100,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,5,108,108,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,514.2,2,23,45,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-14,Rumah Second,1500.0,3,49,96,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,3800.0,7,234,234,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,1800.0,4,120,120,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,675.0,3,42,52,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1300.0,4,102,140,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,7500.0,4,390,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,7200.0,5,580,250,SHM,Makasar,Kota Jakarta Timur
2024-11-14,Rumah Second,8800.0,4,304,405,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,2700.0,3,112,113,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,3300.0,5,141,250,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,29500.0,16,1260,500,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-14,Rumah Second,1600.0,2,96,96,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,3800.0,5,107,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,3500.0,4,160,180,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,2000.0,4,136,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1000.0,4,110,170,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,400.0,4,30,70,HGB,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,4700.0,4,207,280,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,400.0,2,60,36,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-14,Rumah Second,4200.0,6,320,400,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,5000.0,6,351,400,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,5900.0,5,435,200,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,1600.0,4,145,290,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2900.0,4,240,202,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,3500.0,7,228,250,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-14,Rumah Second,1700.0,4,90,75,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,1400.0,4,68,136,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-14,Rumah Second,4200.0,6,350,400,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2300.0,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,4800.0,5,219,290,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,17000.0,6,528,800,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,155.0,2,60,36,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-14,Rumah Second,1100.0,3,56,100,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,6900.0,5,144,239,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,5000.0,3,269,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,2300.0,4,78,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,1300.0,3,90,136,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,6200.0,4,100,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,5600.0,7,356,485,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,5000.0,4,320,160,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,2500.0,4,110,220,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,4,102,360,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-14,Rumah Second,2700.0,3,120,320,SHM,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,1400.0,3,65,88,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,12000.0,4,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,3400.0,5,124,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,3,60,180,SHM,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,12000.0,8,1000,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,3400.0,6,229,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,17500.0,5,589,444,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,1300.0,3,73,83,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,3,90,80,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,650.0,3,50,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,4,82,188,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,795.0,2,67,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,3900.0,4,262,242,HGB,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,1600.0,3,78,130,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,10000.0,5,480,800,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,5500.0,6,336,450,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2000.0,4,139,110,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,2000.0,4,220,152,SHM,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,1800.0,3,94,162,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,6,308,250,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,1900.0,2,55,132,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,5500.0,5,268,290,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,3500.0,3,125,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,1900.0,3,62,110,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,1900.0,4,150,140,Girik,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,2600.0,4,160,240,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,1800.0,2,62,92,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,23000.0,5,1000,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,4,132,162,SHM,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,2200.0,7,80,80,SHM,Pademangan,Kota Jakarta Utara
2024-11-14,Rumah Second,1800.0,5,123,155,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,1800.0,2,90,80,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,9000.0,7,1000,400,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,4,90,120,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1800.0,3,95,144,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1700.0,3,75,160,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-14,Rumah Second,1600.0,4,250,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1700.0,4,90,132,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,5300.0,5,280,500,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,3600.0,5,255,220,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,1700.0,5,91,210,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-14,Rumah Second,4900.0,4,180,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1700.0,3,90,105,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,6900.0,6,500,350,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2900.0,3,108,170,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-14,Rumah Second,1800.0,4,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2400.0,5,96,150,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,3000.0,3,145,17,HGB,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,2300.0,3,84,150,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-14,Rumah Second,5900.0,5,206,500,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,2700.0,5,200,210,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,1000.0,1,84,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,2900.0,4,252,320,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,11800.0,17,400,375,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-14,Rumah Second,610.0,3,60,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-14,Rumah Second,3600.0,2,125,160,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-14,Rumah Second,7800.0,4,284,331,SHM,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,2000.0,4,124,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,2400.0,4,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,3500.0,3,100,72,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,27000.0,4,555,900,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,2,84,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,550.0,2,47,50,SHM,Cipayung,Kota Jakarta Timur
2024-11-14,Rumah Second,1600.0,3,120,145,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,4600.0,4,200,350,HGB,Kebon Jeruk,Kota Jakarta Barat
2024-11-14,Rumah Second,6000.0,5,363,223,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,3600.0,3,192,185,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,2800.0,3,80,60,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,1600.0,4,90,140,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1400.0,3,78,112,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,3,175,250,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,1400.0,4,104,104,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,18000.0,7,877,1000,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,3600.0,6,108,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,825.0,3,75,100,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2200.0,3,76,100,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,1400.0,3,60,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,2400.0,4,125,156,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,2100.0,3,115,120,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,4200.0,4,105,210,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,14500.0,5,1050,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,2200.0,4,200,138,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,3500.0,5,183,300,SHM,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,2500.0,4,84,125,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,4400.0,3,246,240,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,2800.0,5,189,250,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,18000.0,5,736,800,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,850.0,3,73,45,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,11000.0,8,360,700,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-14,Rumah Second,32500.0,5,308,425,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-14,Rumah Second,550.0,2,32,60,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,5500.0,3,200,400,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,1700.0,3,53,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,30000.0,3,346,688,SHM,Menteng,Kota Jakarta Pusat
2024-11-14,Rumah Second,3300.0,4,110,165,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,2500.0,4,110,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1600.0,4,52,150,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,12000.0,3,330,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,1000.0,3,90,70,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,2800.0,5,170,127,SHM,Cakung,Kota Jakarta Timur
2024-11-14,Rumah Second,4600.0,2,170,340,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-14,Rumah Second,415.0,2,19,38,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-14,Rumah Second,1400.0,3,89,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,21500.0,4,942,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,35000.0,5,14001,810,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-14,Rumah Second,3100.0,3,200,150,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-14,Rumah Second,2200.0,3,90,115,SHM,Kalideres,Kota Jakarta Barat
2024-11-14,Rumah Second,450.0,2,50,35,HGB,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,2000.0,4,120,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,3000.0,5,75,248,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-14,Rumah Second,1500.0,3,35,104,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,750.0,2,28,56,SHM,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,1600.0,2,80,105,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,550.0,3,50,60,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,10000.0,10,850,500,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,2200.0,5,98,150,HGB,Kembangan,Kota Jakarta Barat
2024-11-14,Rumah Second,1600.0,3,90,155,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1600.0,3,90,82,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1500.0,3,100,90,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-14,Rumah Second,1500.0,3,100,90,SHM,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,6300.0,4,531,300,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-14,Rumah Second,1500.0,5,87,82,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1400.0,3,98,110,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,1100.0,4,75,105,HGB,Johar Baru,Kota Jakarta Pusat
2024-11-14,Rumah Second,1100.0,4,75,100,HGB,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,30000.0,5,1070,316,SHM,Cilandak,Kota Jakarta Selatan
2024-11-14,Rumah Second,6200.0,4,150,150,HGB,Penjaringan,Kota Jakarta Utara
2024-11-14,Rumah Second,1800.0,4,105,180,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,10000.0,5,250,120,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-14,Rumah Second,25000.0,10,494,900,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-14,Rumah Second,3900.0,4,180,260,SHM,Cengkareng,Kota Jakarta Barat
2024-11-14,Rumah Second,17200.0,5,500,536,SHM,Pancoran,Kota Jakarta Selatan
2024-11-14,Rumah Second,4000.0,6,150,200,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-14,Rumah Second,2700.0,4,96,200,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-14,Rumah Second,1000.0,3,102,122,HGB,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,950.0,3,100,85,HGB,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,925.0,3,100,87,HGB,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,925.0,3,100,90,HGB,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,1800.0,3,111,98,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-14,Rumah Second,900.0,3,108,98,Girik,Jatinegara,Kota Jakarta Timur
2024-11-14,Rumah Second,900.0,3,108,98,Girik,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,800.0,3,90,86,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,800.0,5,60,110,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,800.0,3,77,112,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,700.0,3,82,112,Girik,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,650.0,3,60,116,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,575.0,2,60,62,SHM,Matraman,Kota Jakarta Timur
2024-11-14,Rumah Second,4500.0,4,200,180,SHM,Tebet,Kota Jakarta Selatan
2024-11-14,Rumah Second,750.0,3,40,80,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-14,Rumah Second,550.0,3,50,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1800.0,2,64,110,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-14,Rumah Second,3500.0,3,175,180,HGB,Menteng,Kota Jakarta Pusat
2024-11-14,Rumah Second,2700.0,4,103,185,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,1400.0,3,65,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-14,Rumah Second,8500.0,3,152,242,SHM,Cilandak,Kota Jakarta Selatan
